line,24
lv_main/0_nodes,5
lv_main/0_edges,4
lv_c/0_nodes,6
lv_c/0_edges,5
lv_b/1_nodes,5
lv_b/1_edges,4
lv_a/2_nodes,4
lv_a/2_edges,3
gv_nodes,9
gv_edges,9
