line,30
lv_main/0_nodes,4
lv_main/0_edges,3
lv_recv/0_nodes,4
lv_recv/0_edges,3
lv_consumer/0_nodes,22
lv_consumer/0_edges,21
lv_producer/0_nodes,4
lv_producer/0_edges,4
gv_nodes,11
gv_edges,10
