line,20
lv_main/0_nodes,4
lv_main/0_edges,3
lv_dummy1/0_nodes,5
lv_dummy1/0_edges,4
lv_dummy2/0_nodes,5
lv_dummy2/0_edges,4
gv_nodes,7
gv_edges,6
