line,18
lv_dummy/1_nodes,3
lv_dummy/1_edges,2
lv_main/0_nodes,9
lv_main/0_edges,9
lv_forloop/1_nodes,5
lv_forloop/1_edges,5
gv_nodes,9
gv_edges,9
