line,17
lv_dummy/1_nodes,4
lv_dummy/1_edges,3
lv_main/0_nodes,11
lv_main/0_edges,10
lv_recv_dummy/0_nodes,4
lv_recv_dummy/0_edges,3
gv_nodes,4
gv_edges,3
