line,41
lv_main/0_nodes,3
lv_main/0_edges,2
lv_server/0_nodes,5
lv_server/0_edges,5
lv_client/0_nodes,4
lv_client/0_edges,4
lv_handle_req/1_nodes,2
lv_handle_req/1_edges,2
lv_cli_loop/1_nodes,2
lv_cli_loop/1_edges,2
gv_nodes,7
gv_edges,8
